"Activity"	"Subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"	"subject"
"80"	"WALKING_DOWNSTAIRS"	"16"	0.295586802191489	-0.0183898583787234	-0.119873705148936	0.207251997929787	-0.146993837655319	0.0114353944787234	0.165410171695745	-0.164172918893617	-0.0185059662468085	0.439936546382979	-0.0127566664680851	-0.381285350340426	0.0579643266297872	0.227080906170213	-0.0797203337659574	0.161222917695745	-0.258322494176596	-0.856335613829787	-0.531673989148936	0.0628680940474468	-0.35834407212766	-0.114594232070213	0.237448621706383	0.207683687155319	0.331808136595745	-0.345633502531915	0.202117688276596	-0.232515627540426	0.459246526212766	-0.192781898312766	0.18756553193617	0.0895922473	-0.00134112258297872	-0.27747763523617	0.294543330446809	-0.165419916078723	0.054057604787234	-0.116112426595745	-0.653582012340426	0.0854078208085106	0.917818427021277	-0.0584832676382979	-0.225382496382979	-0.957785118085106	-0.955487793617021	-0.910588943191489	-0.958784111276596	-0.956104969787234	-0.912737573191489	0.858845168510638	-0.0711338695531915	-0.214257144468085	0.923273154042553	-0.0446050604893617	-0.247020955531915	-0.0766118465642553	0.781240060425532	-0.956000254468085	-0.891548004042553	-0.962124908510638	-0.958764849361702	-0.921825435957447	-0.330072209042553	-0.618955930778723	-1	-0.636580591276596	0.701451539148936	-0.765162671702128	0.82770768787234	-0.261329293340426	0.267155457723404	-0.323437543361702	0.398732483404255	-0.399925534659574	0.465718104042553	-0.53105931893617	0.59304299787234	0.0219868130425532	0.204877559553192	0.0701197172212766	0.0907857064255319	-0.0148114530276596	-0.029312256293617	-0.101186926595745	-0.261684752425532	-0.303381582831915	NA
"81"	"LAYING"	"17"	0.269780085577465	-0.0168462006729577	-0.107006279704225	-0.972960567323944	-0.944792875211268	-0.953476700140845	-0.97524074	-0.943799481690141	-0.951517657605634	-0.92118859943662	-0.540800516901408	-0.798007348450704	0.815661350140845	0.674147705070423	0.823412287746479	-0.949976962253521	-0.997749894788732	-0.996745246619718	-0.99612832028169	-0.978723558450704	-0.953641611549296	-0.951024408591549	-0.492722682943662	-0.505329264028169	-0.392415880887324	0.0299497191915493	-0.00908503892619719	0.0466891052211268	-0.111181391133803	0.126832969461972	-0.122200418149296	0.226613674695775	-0.220016891200986	0.0781948150985916	-0.0555321497901408	0.0990234614098592	-0.232101110244225	0.222332640746479	-0.30399038748169	-0.632349133169014	-0.19913309	0.658792072253521	0.722657502112676	-0.961063222394366	-0.961466681267606	-0.957164565211268	-0.961383043098592	-0.96208538943662	-0.957710785492958	-0.253956978591549	0.623955615070423	0.718261167605634	-0.165485059014085	0.663243962112676	0.714933289577465	0.516549368873239	-0.929350172816901	-0.088492957971831	0.0433156816901408	-0.963011548873239	-0.96478014084507	-0.960081276619718	-0.533775032971831	-0.406061909887324	-0.345492283360563	-0.439045814084507	0.43956780615493	-0.439958198870423	0.440363307235211	-0.334659714478873	0.273127392423944	-0.253939586078873	0.254188961838028	-0.399877674871831	0.400661853915493	-0.401199386915493	0.399077646605634	0.369538009352113	-0.482100998704225	-0.930501588169014	0.077908974656338	0.00706867100408451	-0.000143542544507042	-0.981489017183099	-0.976960542816901	-0.98281300056338	NA
"82"	"SITTING"	"17"	0.2773570196875	-0.014156274084375	-0.11362408509375	-0.9944439053125	-0.96185862984375	-0.96572919578125	-0.995133846875	-0.96022042390625	-0.96479776609375	-0.93761004046875	-0.5498138575	-0.80838321125	0.8465628325	0.68488514890625	0.82822976015625	-0.97363887046875	-0.9998784821875	-0.99723131296875	-0.9965659753125	-0.99551358328125	-0.96464275578125	-0.96572450484375	-0.69085246846875	-0.566626679375	-0.55141733453125	0.17705981865625	-0.07686694484375	0.0781542476390625	0.0409072021421875	0.19642266346875	-0.155280827421875	0.20701886376875	-0.119716503300156	0.17838506171875	-0.0927246366335937	0.0766806544885937	-0.1477618683375	0.0145487066875	0.0741615493578125	0.269356561	0.94488374765625	-0.002814673171875	-0.135803881679687	-0.99019661703125	-0.9667201059375	-0.9566106440625	-0.99039547453125	-0.96708238390625	-0.957973620625	0.87332775796875	-0.021666008578125	-0.13228276241875	0.9617030959375	0.0132818725859375	-0.142992631651563	-0.42041849375	0.85194142	-0.98602025359375	-0.92091133421875	-0.99125470046875	-0.968848404375	-0.96346152640625	-0.91419485625	-0.838417547515625	-0.832522878015625	-0.438771237859375	0.452605826875	-0.466427875625	0.48035701625	-0.425156141328125	0.378705218717187	-0.36926054225	0.376489598815625	-0.429855165317187	0.4357169358125	-0.441369974996875	0.444313278992187	0.246682864453125	0.30188997628125	0.663478223796875	0.075070986171875	0.0056097104915625	-0.0015544841534375	-0.99434060296875	-0.98863700234375	-0.990529261875	NA
"83"	"STANDING"	"17"	0.277942503333333	-0.0174120064169231	-0.111432145565	-0.991163919871795	-0.968176663717949	-0.970462679230769	-0.992110255769231	-0.967273662948718	-0.967982105769231	-0.933116060897436	-0.556159849102564	-0.80899732051282	0.844346076794872	0.683185309102564	0.834800235	-0.976611892307692	-0.999616053974359	-0.998717989358974	-0.997419102820513	-0.993128424871795	-0.972034264615385	-0.964663607051282	-0.64458488975641	-0.568363862987179	-0.548677551230769	0.17352741824359	-0.108010289282051	0.0843271264076923	-0.015964049224359	0.183701100685897	-0.168276179153846	0.227324546878205	-0.139894469846154	0.205257865961538	-0.122251791305128	0.110616987751154	-0.158305836233333	0.336759801038462	0.277669044	0.323178732201282	0.904678547435897	-0.257486817948718	-0.202687757012821	-0.985751365769231	-0.975810476025641	-0.969171762179487	-0.98607370474359	-0.976419907051282	-0.969734867820513	0.834078765	-0.272261202948718	-0.203440283525641	0.91999331474359	-0.235584098333333	-0.208170978358974	0.0917807149294872	0.748028085384615	-0.881050277692308	-0.885864395897436	-0.98733387974359	-0.978869792307692	-0.971995372435897	-0.775832884487179	-1	-1	-0.443344037730769	0.451747866820513	-0.460154322675641	0.468696155358974	-0.449115997160256	0.401792526205128	-0.38967255675641	0.393494859487179	-0.434332514628205	0.440875100576923	-0.447164899205128	0.450686633346154	0.775856855	0.667709344025641	0.484818971589744	0.0740864955641026	0.00657853452564103	-0.00403599594166667	-0.992094005512821	-0.98666125974359	-0.991217027307692	NA
"84"	"WALKING"	"17"	0.263650294146789	-0.020415035862844	-0.114855602431193	-0.206525162814954	-0.015638788723945	-0.250145868288991	-0.249200783798165	-0.040514934406422	-0.245739235255963	-0.0157445922440367	-0.0214266938440367	-0.319760152568807	0.183626679454128	0.127386163897248	0.431378995229358	-0.0996531048825688	-0.672230762385321	-0.809796249908257	-0.736759817247706	-0.327072041716514	-0.270784451926605	-0.251548614234862	0.459793094036697	0.252598836708257	0.134958055387202	-0.501224995807339	0.333866072043119	-0.056027689837156	0.0892125918275229	-0.286956272920183	0.249598496247706	0.0804384538697248	-0.116056925113422	-0.322498439027523	0.207719110619266	0.0425225447752294	-0.134922801743119	-0.204669478463303	-0.280757125734862	0.308334332036697	0.89526900587156	-0.225825233990826	-0.237783974376147	-0.96710167266055	-0.945432401284404	-0.945126336055046	-0.967872034862385	-0.945990332477064	-0.947295280458716	0.833498072385321	-0.230742656788991	-0.230597086568807	0.904924387155963	-0.211795076972477	-0.247997835137615	0.0814856190616514	0.725384095504587	-0.890049484954128	-0.864436624036697	-0.970081509908257	-0.949150633944954	-0.952649477247706	-0.420943657372477	-1	-1	-0.532622218623853	0.595217924587156	-0.655847628899083	0.71447680440367	-0.292114563017431	0.289375082657798	-0.33387151866055	0.396131526755963	-0.517915390366972	0.560738800733945	-0.602676958165138	0.640787224862385	0.321145927926606	0.317100883472936	0.11103564989633	0.0770923151954128	0.0208597468981651	0.0169859778568807	-0.327825784036697	-0.206384024058716	-0.588524606788991	NA
"85"	"WALKING_DOWNSTAIRS"	"17"	0.29391828326087	-0.0167359404347826	-0.0892432745173913	0.187719760269565	-0.0607892037384783	-0.231064156615217	0.138969904934783	-0.0696030155695652	-0.238146893671739	0.417120083608696	-0.0382514828108696	-0.417364964586957	-0.010365403726087	0.147106120434783	0.26791149126087	0.113316865758696	-0.287474904565217	-0.823109285652174	-0.706672603913043	-0.0044971387826087	-0.26201092573913	-0.291197785086957	0.262698782173913	0.262137257	0.278290198608696	-0.425694957978261	0.228123497582609	-0.0956500627823913	0.298728852326087	-0.351619887826087	0.276133741413043	0.0617724785	-0.029177603673913	-0.311069837521739	0.251594079013043	-0.0575231134130435	-0.055273420326087	-0.512826880869565	-0.587368021956522	0.165039584617391	0.928817578043478	-0.151077057652174	-0.160962985956522	-0.950026242173913	-0.946576675652174	-0.901097766521739	-0.950432553913043	-0.947858514782609	-0.901174629347826	0.872165929782609	-0.15851434273913	-0.147939357521739	0.93220927673913	-0.138569848652174	-0.183426365130435	-0.262081195152174	0.809630506086957	-0.946945043695652	-0.927727773695652	-0.950546579782609	-0.951801684782609	-0.90299300326087	-0.435762967976087	-0.991327570652174	-1	-0.654521452608696	0.723776546086957	-0.792745498478261	0.86143835173913	-0.394538175434783	0.403544956304348	-0.454313985434783	0.520749540652174	-0.528281004565217	0.573469884782609	-0.618312700434783	0.659841472173913	0.462065603108696	-0.047355752326087	0.107165052391304	0.118250858006522	-0.0113826178208696	-0.00939838078195652	-0.103436471413043	-0.304063534173913	-0.536331570652174	NA
"86"	"LAYING"	"18"	0.274691576923077	-0.0173937684615385	-0.107698927907692	-0.984527649230769	-0.986160920923077	-0.987658662307692	-0.985619913846154	-0.986056020307692	-0.987834078615385	-0.927176132	-0.569041942923077	-0.816640141538462	0.837113144923077	0.687704605846154	0.840074659692308	-0.985876867538461	-0.999681872769231	-0.999877896461538	-0.99971414	-0.986777456153846	-0.987743110307692	-0.987524038307692	-0.461325721707692	-0.631632949846154	-0.547583505692308	0.0671407137384615	-0.0278817197415385	0.136892951832308	-0.0941219204892308	0.222602421096923	-0.0880443643353846	0.238063079246154	-0.0725518236907692	0.309210582938462	-0.128045262430769	0.165315915935077	-0.16321214002	-0.0485869772138462	-0.311437012647385	-0.17929773658	-0.220600509076923	0.719755403692308	0.605495317692308	-0.982715987538462	-0.994093522615385	-0.990957249538462	-0.983089310153846	-0.994170736923077	-0.991036737538462	-0.284280364307692	0.675106250769231	0.593925591692308	-0.181049590615385	0.734530574461538	0.605687403846154	0.327756172923077	-0.939195032307692	0.123682290461538	-0.164557722307692	-0.983887678923077	-0.994580775076923	-0.991228477076923	-0.642796317658462	-0.845340539076923	-0.775510508769231	-0.437682928307692	0.452380932461538	-0.467024704307692	0.481730669538462	-0.0597978590870769	-0.004059351712	0.00699283006923077	0.0167541774123077	-0.231790680753846	0.241805797036923	-0.251497967538462	0.258672092239538	0.196501708061538	-0.464768364015385	-0.530808832969231	0.0749985010769231	0.0117018961415385	-0.00121344813430769	-0.985921071076923	-0.985554339384615	-0.990660246153846	NA
"87"	"SITTING"	"18"	0.27727001877193	-0.0128691279736842	-0.111904775824561	-0.994347988596491	-0.974928131052632	-0.977572717017544	-0.994992112982456	-0.974514839824561	-0.976699728070175	-0.938014806140351	-0.55630096877193	-0.8149324	0.845480159824561	0.687507466140351	0.833494779649123	-0.983721961578947	-0.99994017	-0.999306372807018	-0.998633531578947	-0.995259264035088	-0.978345160350877	-0.975054467894737	-0.632415784210526	-0.500051761235088	-0.53957817645614	0.203158480754386	-0.0631400691022807	0.0966182314684211	0.0549202938684211	0.185685078296491	-0.113624527101754	0.183113514142807	0.0761201150192982	0.186789306948947	-0.071464229354386	0.101674511478246	-0.144916679752632	-0.0932387954578947	-0.102830526164912	0.0744205317994561	0.909816469298246	0.12988647622807	0.161877417894737	-0.994043771403509	-0.984035479473684	-0.978340183157895	-0.994184149122807	-0.984617462631579	-0.978570870701754	0.837540102105263	0.102807527245614	0.157557331947368	0.929168439122807	0.148771789473684	0.159995952368421	-0.139305757492316	0.764508369649123	-0.906815029473684	-0.923514160175439	-0.994694399298246	-0.986515056666667	-0.979583018421053	-0.926824120526316	-0.794105802175439	-0.743094194070175	-0.327895559578947	0.35055551322807	-0.373334542859649	0.396324446842105	-0.343279043185965	0.31033908545614	-0.320790781701754	0.349775632033333	-0.371317299901754	0.382983888233333	-0.394411207347368	0.403153896342105	-0.304312182317544	-0.351960534035088	0.217180890959649	0.076622889	0.00694560289491228	0.00278757042058246	-0.991624662105263	-0.984002717017544	-0.990153121754386	NA
"88"	"STANDING"	"18"	0.278458805890411	-0.0166353518150685	-0.108453355945205	-0.992019762739726	-0.95422343630137	-0.961873909178082	-0.993370464931507	-0.953953924931507	-0.960057953013699	-0.934002155479452	-0.550766500410959	-0.801362218767123	0.842233946438356	0.672035931232877	0.83125525260274	-0.972863383150685	-0.999898316849315	-0.999078616986301	-0.998177465342466	-0.994869687534247	-0.961703890410959	-0.958852862191781	-0.575590778767123	-0.422629778205479	-0.435026103821918	0.178825045572603	-0.0767030572219178	0.126554843339726	0.0487704739821918	0.028620623759863	-0.0783398432316438	0.237824162368493	-0.0557810305575342	0.131402077749315	-0.0839069171506849	0.102561843369863	-0.155445962887671	0.102661257327397	-0.0781504281315069	0.236702763182192	0.947573239863014	-0.204206320958904	-0.0485767106575342	-0.994270075205479	-0.981335941917808	-0.976044291369863	-0.994459198767123	-0.981706837945206	-0.976263165205479	0.874435068630137	-0.221092807534247	-0.051799428	0.965526328767123	-0.18038896	-0.0519394275616438	-0.185982600369863	0.85815955109589	-0.93142680890411	-0.958117868630137	-0.995035826438356	-0.982605925342466	-0.977408932191781	-0.947968999452055	-1	-0.722987808356164	-0.38359288609589	0.408491483863014	-0.433543438082192	0.458842313972603	-0.469216733808219	0.432661772378082	-0.43057412860274	0.443664715972603	-0.498022703917808	0.503501677972603	-0.508602005808219	0.510705083410959	0.56148048330274	0.240264338410959	0.385283700821918	0.0753539482328767	0.0104698718417123	-0.00181640480191781	-0.989436673835616	-0.975277836849315	-0.988455249452055	NA
"89"	"WALKING"	"18"	0.269570036754386	-0.0200428448056816	-0.108511117219298	-0.378123419473684	-0.218941455850877	-0.370360948421053	-0.42584802745614	-0.218189119701754	-0.380734275885965	-0.129463339629825	-0.16308619177193	-0.429100720877193	0.351464547280702	0.280712712798246	0.451510283157895	-0.285631401315789	-0.803676910263158	-0.879313941403509	-0.80989971131579	-0.530847535	-0.373888025614035	-0.43847414922807	0.238054181812895	0.210792461675439	0.0890963092903509	-0.419206334210526	0.249943935542982	-0.00754600068333333	0.0868766655642982	-0.238134746950877	0.185818277754386	0.0527461468525439	0.0155689020802632	-0.223907240772807	0.151520023463158	-0.0557647225368421	-0.0171399523649123	-0.337386877	-0.200337120573333	0.201181785487719	0.903242183508772	-0.286015032368421	-0.0839182717719298	-0.972188247719298	-0.958392561491228	-0.939594732631579	-0.972952766578947	-0.958949849649123	-0.941620378421053	0.838934532280702	-0.293325132631579	-0.0761013660438597	0.913936522192982	-0.267362904473684	-0.0951236792368421	0.0812568551406228	0.745022142982456	-0.859072895526316	-0.919658863947368	-0.975339225877193	-0.960748250789474	-0.946859599561404	-0.539792399798246	-1	-0.600259354130702	-0.552820801842105	0.611729884035088	-0.668655771842105	0.723573864122807	-0.406851174253509	0.418917025949123	-0.4710034915	0.537243455149123	-0.569816536403509	0.597538377192982	-0.624040876666667	0.646401557017544	0.210317462394737	0.0209362517868421	0.0083857968245614	0.0790356817929825	0.0246576483412281	0.0100103959701754	-0.467341324473684	-0.44622322622807	-0.69819634254386	NA
"90"	"WALKING_DOWNSTAIRS"	"18"	0.288439468909091	-0.0168666920221818	-0.1033908092	-0.302634565090909	-0.254214045818182	-0.418610127454545	-0.374975798181818	-0.283249171636364	-0.422338995636364	0.0724640354296364	-0.195801837636364	-0.496872832545455	0.376917094363636	0.195833119527273	0.403115206	-0.288736334181818	-0.752219360181818	-0.889623034181818	-0.838464968545455	-0.551898969636364	-0.482492383272727	-0.463113786545455	0.105915139961273	0.294727431636364	0.203266997707273	-0.425550541818182	0.312457525563636	-0.159354881	0.198694510351418	-0.226805508781818	0.173376862345455	0.0826024293381818	0.00172906123036364	-0.244884567072727	0.231668164622182	-0.05721649276	-0.166537472258182	-0.587684452181818	-0.3297753946	0.243939885354	0.932277478363636	-0.225809125454545	-0.0493636733454545	-0.960404874545455	-0.932962218181818	-0.921661749636364	-0.961352036	-0.933712569636364	-0.923140148909091	0.871821516909091	-0.229329017090909	-0.0400964026181818	0.938095390909091	-0.216870759272727	-0.0663291478181818	-0.0863865933109091	0.818532697272727	-0.915554323272727	-0.945823747454545	-0.963969640363636	-0.93608933	-0.927885993090909	-0.567098836327273	-1	-0.573473863507273	-0.595083951636364	0.647091678181818	-0.697989042	0.747795696909091	-0.471177140909091	0.476608289272727	-0.518736323090909	0.574958733818182	-0.469011910672727	0.493175712636364	-0.516525290345455	0.536344543127273	0.481918535218182	0.227744644832727	0.444092357436364	0.0809044045254545	-0.000757069449090909	-0.01417699182	-0.387223932363636	-0.447033872545455	-0.651246664909091	NA
"91"	"LAYING"	"19"	0.272653733493976	-0.0171426864421687	-0.10898146186747	-0.965019579518072	-0.973449968554217	-0.984672837228916	-0.966065250481928	-0.974942059518072	-0.985129140481928	-0.914730410963855	-0.553379502168675	-0.813482974578313	0.817190273614458	0.680070168313253	0.838239990481928	-0.968648000120482	-0.998048061325301	-0.999555532289157	-0.999512004216867	-0.968499498433735	-0.98016040939759	-0.985270624819277	-0.355450954089157	-0.571306473325301	-0.55997271046988	-0.00261949433855422	0.0135461914542169	0.00470768128771084	-0.0257017332746988	0.249556347728916	-0.071497702639759	0.161696078649398	0.0152598458301446	0.287664737108434	-0.0853532110983133	0.0755903806136145	-0.0304588304771084	0.142633539197084	0.0473214902373494	-0.110454013101205	-0.680043155060241	0.725646622771084	0.68762385253012	-0.958959611084337	-0.986993149638554	-0.988819031566265	-0.959901653373494	-0.98741807686747	-0.989084419156626	-0.730818148192771	0.682858390963855	0.676042081084337	-0.636810056746988	0.737884808915663	0.687213790361446	0.470814449493976	-0.927480352048193	0.0726492343083133	-0.0738126736577952	-0.962638995542169	-0.988572839638554	-0.989689703975904	-0.979634332771084	-0.746291079963855	-0.755821593963855	-0.604338156746988	0.614545059807229	-0.624606134024096	0.63468186526506	-0.049423187440241	-0.00839002012168675	0.00402970594578313	0.027341240439759	-0.243283815225542	0.261802742484337	-0.280112284007229	0.29593508910241	0.434363690228916	0.17800230560241	-0.242773150715663	0.0772317998650602	0.011149573306747	-0.000988690855325301	-0.983605223493976	-0.974524522650602	-0.988260181084337	NA
"92"	"SITTING"	"19"	0.273830316164384	-0.016739260030137	-0.10870765430137	-0.976357663013699	-0.950388943972603	-0.951929615068493	-0.97845530109589	-0.95099425260274	-0.949974922191781	-0.919214322328767	-0.545191983150685	-0.799084154246575	0.828337232328767	0.673509718219178	0.822139712328767	-0.959931008082192	-0.999225464931507	-0.998065281917808	-0.995912230273973	-0.982271747260274	-0.960626559178082	-0.948743684657534	-0.389901414143836	-0.469242176178082	-0.409436221205479	-0.0332307865917808	-0.0257868063712329	0.0589887009880822	-0.0659197813054795	0.0863797472739726	-0.0945623387191781	0.186867925136986	0.0145819048547945	0.135475506815068	-0.103925132616438	0.0848050243630137	-0.0762377803657534	-0.544245910246575	-0.631655586328767	0.30624561029863	0.581371509041096	0.360343534657534	0.489126594657534	-0.969355010136986	-0.96996981369863	-0.960394960821918	-0.971226414931507	-0.971456136849315	-0.961431963835616	0.519805846438356	0.333559531780822	0.486801232054795	0.597940222191781	0.372853715342466	0.482519463835616	0.582930323084932	0.100737974246575	-0.681216000821918	-0.460978564958904	-0.976275857123288	-0.975606306164384	-0.964735971917808	-0.552135680520548	-0.586079801727397	-0.512381793584932	-0.625833386712329	0.628037052876712	-0.629929884520548	0.631669025479452	-0.45989592890411	0.426398231	-0.428142994353425	0.445202354315068	-0.544207951013699	0.551214643958904	-0.557801446315068	0.561258255438356	-0.651580535575342	-0.806746340205479	0.457199785506849	0.0753747129191781	0.0137921005843836	0.00173106800213699	-0.987043285479452	-0.979267729041096	-0.986704740273973	NA
"93"	"STANDING"	"19"	0.27817226	-0.0154244056945205	-0.10904190460274	-0.989910996849315	-0.944430270684931	-0.952599653972603	-0.991526907808219	-0.944558902054795	-0.950417878493151	-0.929946605068493	-0.538340348356164	-0.800158882191781	0.837977048493151	0.669794211232877	0.822209155753425	-0.961774492191781	-0.999833991369863	-0.99815989890411	-0.996071243972603	-0.993141147808219	-0.954483711232877	-0.947453828493151	-0.546046167383562	-0.423794752419178	-0.404643536450685	0.169064579780822	-0.0444744373663014	0.0812062340561644	0.0715758952739726	0.0379619427260274	-0.0689679987383562	0.196121064042466	-0.0570846378767123	0.143110868019178	-0.0982446775767123	0.103463657189041	-0.175245762079452	0.0217383095068493	-0.268123767191781	0.260518017616438	0.944045837534247	-0.223897807808219	0.130643717849315	-0.992411542465753	-0.971426607808219	-0.958862043972603	-0.992617728493151	-0.972017757123288	-0.959800645616438	0.871671391917808	-0.236558466438356	0.131432140931507	0.961457649863014	-0.202741152054795	0.12360035439726	-0.146282294621918	0.848828929726027	-0.912519311506849	-0.968143594109589	-0.993300930410959	-0.973837854109589	-0.962110871506849	-0.934039857260274	-1	-0.415044277739726	-0.368789676849315	0.39186432360274	-0.415088387575342	0.438557872972603	-0.528236053020548	0.498847209524658	-0.500364200980822	0.515393841534247	-0.568754986712329	0.57436057	-0.579619000136986	0.581789974383562	0.23281289180411	-0.403024730726027	0.407634147726027	0.0754120366712329	0.00991338273931507	0.00129216333878082	-0.984792035205479	-0.970543276575342	-0.986142491917808	NA
"94"	"WALKING"	"19"	0.260099709967391	-0.0240561860891304	-0.135048818641304	-0.0836167470751087	0.179431283507065	-0.161647771961957	-0.147583520384783	0.18744144525	-0.18616497683587	0.190039298402174	0.104674397096739	-0.238469719913043	-0.0241439516521739	0.049365822323913	0.22085056911413	0.0383553333076087	-0.572292458369565	-0.725233313043478	-0.662248303478261	-0.241127359115217	-0.0150740816336957	-0.255035085104565	0.507958399782609	0.244110508871739	0.139096334228261	-0.329021697402174	0.282477702546739	-0.1470677069225	0.203486766976087	-0.181312158731522	0.191618533873913	0.0623107639152174	0.0562180227076087	0.0146952626736957	0.134690245930435	-0.0654763907771739	-0.0775168836152174	-0.296438731426087	-0.305740009478261	0.13473060444587	0.88922508673913	-0.294539234130435	-0.1468715245	-0.946659084021739	-0.933604961304348	-0.889078254347826	-0.947212583913044	-0.9342775175	-0.890260013369565	0.834537259130435	-0.293106201195652	-0.127134885371739	0.893177104456522	-0.281871190217391	-0.169067113130435	0.0179249218478261	0.714018070652174	-0.836944924782609	-0.920505843369565	-0.949338999673913	-0.937295148043478	-0.895111691195652	-0.417694274975	-1	-0.954856264641304	-0.45622743748913	0.536009827717391	-0.614056477173913	0.690292607717391	-0.212411215305435	0.241401791776087	-0.325487813869565	0.429300311032609	-0.270593285055435	0.31994533792913	-0.368394640818478	0.4133832736525	0.365601855963043	0.265777137372391	0.110264812054348	0.0826289240618478	0.0328492777989296	-0.00474371123478261	-0.0134262207346739	0.0401385682032609	-0.294560814877174	NA
"95"	"WALKING_DOWNSTAIRS"	"19"	0.262688053871795	-0.0145942275069487	-0.133695240660974	0.626917070512821	0.514816445641026	0.049322451025641	0.609176793076923	0.489372854615385	0.00126109638461539	0.678479136410256	0.264358518458974	-0.0881759592820513	-0.312758697948718	-0.226763505097436	-0.0313069468205128	0.600822814871795	0.341139767076923	-0.550939718717949	-0.455172268153846	0.563926530923077	0.176499478394872	-0.107644315897436	0.21690430551282	0.360269981282051	0.227962032	-0.268784370461538	0.165198875282051	-0.112045867738462	0.328774522564103	-0.118725684666154	0.107851525428205	0.174083669589744	0.0320069346333333	0.0741198350179487	0.0978656265651282	0.0524520012615385	-0.0743972887435897	-0.499112875384615	-0.2517688114	0.264005805948718	0.881940855128205	-0.215018042307692	-0.126146868942821	-0.899726139487179	-0.917880864102564	-0.899363131794872	-0.900301080512821	-0.918257361794872	-0.901164462307692	0.84451962	-0.213416574871795	-0.110108220789744	0.870445025897436	-0.209476886923077	-0.148287393292308	-0.270889938871795	0.692400135641026	-0.923555521538462	-0.94265348974359	-0.902304066153846	-0.920418698717949	-0.908631919487179	-0.0171186147205128	-1	-0.97240515	-0.579914272820513	0.668023188717949	-0.756458773076923	0.845197968461538	-0.205239710794872	0.233943338153846	-0.319142120717949	0.425212311025641	-0.117180024692308	0.182691370394872	-0.247917932782051	0.310471798076923	0.32274610825641	0.0287629111794872	0.258308044897436	0.0730930306923077	-0.0386872111282051	-0.00955202497435897	0.544273037307692	0.355306716915385	-0.0200111148717949	NA
